Date,Department,Category,Region,Budget Amount,Actual Amount,Payment Method,Transaction ID
6/4/2021 0:00,Finance,Salaries,West,136108,73711,Card,TXN109020
9/14/2021 0:00,Finance,Salaries,East,73318,108775,UPI,TXN109021
11/5/2022 0:00,IT,Marketing,Central,130392,91359,Cash,TXN109022
3/9/2021 0:00,Operations,Training,East,76548,63090,UPI,TXN109023
12/10/2021 0:00,Sales,Utilities,West,112589,102240,Bank Transfer,TXN109024
11/4/2022 0:00,Finance,Training,West,123280,139280,Cash,TXN109025
1/26/2022 0:00,HR,Marketing,East,143397,39321,Cash,TXN109026
9/16/2021 0:00,Sales,Travel,East,66109,152977,Cash,TXN109027
11/3/2021 0:00,HR,Travel,East,101837,139319,Card,TXN109028
8/8/2023 0:00,Sales,Utilities,North,107942,101561,Bank Transfer,TXN109029
8/28/2023 0:00,Sales,Utilities,West,65845,43662,Card,TXN109030
9/3/2021 0:00,Marketing,Utilities,South,86955,19966,Bank Transfer,TXN109031
1/3/2023 0:00,HR,Salaries,North,94314,110384,UPI,TXN109032
7/6/2021 0:00,HR,Salaries,Central,112825,26130,UPI,TXN109033
7/14/2023 0:00,Sales,Travel,South,104845,131736,UPI,TXN109034
2/24/2023 0:00,Finance,Utilities,South,79727,27353,Cash,TXN109035
2/12/2022 0:00,HR,Infrastructure,South,66582,153935,UPI,TXN109036
12/7/2021 0:00,IT,Training,West,66045,79322,Bank Transfer,TXN109037
7/17/2022 0:00,IT,Travel,Central,98999,14320,Cash,TXN109038
10/13/2022 0:00,Sales,Utilities,North,31755,60354,Card,TXN109039
8/10/2023 0:00,Operations,Infrastructure,Central,146524,57449,Cash,TXN109040
11/29/2023 0:00,Sales,Utilities,North,83129,19036,Card,TXN109041
3/10/2021 0:00,Sales,Marketing,West,108815,150465,Card,TXN109042
1/16/2022 0:00,Finance,Infrastructure,Central,96044,153770,Card,TXN109043
2/26/2021 0:00,Finance,Training,South,87539,141735,Cash,TXN109044
4/30/2023 0:00,Marketing,Marketing,Central,112941,26699,UPI,TXN109045
7/5/2023 0:00,Operations,Salaries,West,137602,127283,Card,TXN109046
11/21/2021 0:00,Operations,Travel,West,122603,114263,Bank Transfer,TXN109047
4/6/2022 0:00,Operations,Utilities,West,22215,97627,Bank Transfer,TXN109048
6/28/2021 0:00,Operations,Travel,North,39859,142630,Bank Transfer,TXN109049
4/24/2023 0:00,Operations,Training,Central,70585,61893,Bank Transfer,TXN109050
7/28/2022 0:00,Sales,Utilities,South,80655,66653,Card,TXN109051
4/29/2021 0:00,Sales,Marketing,South,128019,10593,Bank Transfer,TXN109052
7/3/2022 0:00,Marketing,Infrastructure,East,45076,13817,Cash,TXN109053
10/8/2022 0:00,IT,Infrastructure,West,132698,13063,Bank Transfer,TXN109054
1/26/2021 0:00,IT,Utilities,South,91537,158858,Bank Transfer,TXN109055
10/29/2023 0:00,Marketing,Marketing,West,80655,125428,UPI,TXN109056
8/27/2023 0:00,Marketing,Utilities,South,76101,50680,Cash,TXN109057
6/17/2022 0:00,HR,Utilities,Central,50407,46938,Cash,TXN109058
5/29/2021 0:00,Sales,Utilities,East,84528,85337,UPI,TXN109059
11/15/2023 0:00,Operations,Infrastructure,West,60430,45510,Bank Transfer,TXN109060
10/17/2022 0:00,HR,Training,North,55701,126540,Card,TXN109061
8/3/2023 0:00,Finance,Utilities,North,33575,117232,Cash,TXN109062
7/9/2022 0:00,Sales,Infrastructure,South,62656,63817,Card,TXN109063
3/1/2022 0:00,Marketing,Salaries,Central,117487,154730,Card,TXN109064
10/20/2021 0:00,IT,Marketing,West,24062,66477,Bank Transfer,TXN109065
7/8/2022 0:00,Sales,Salaries,East,53485,54512,Card,TXN109066
3/7/2022 0:00,Marketing,Utilities,Central,20621,16458,Card,TXN109067
8/27/2022 0:00,Sales,Infrastructure,South,32901,94793,Card,TXN109068
11/13/2021 0:00,Sales,Marketing,Central,23634,123355,UPI,TXN109069
2/2/2022 0:00,Sales,Travel,East,37736,130164,UPI,TXN109070
8/19/2022 0:00,Finance,Marketing,Central,75912,105944,Bank Transfer,TXN109071
6/30/2022 0:00,IT,Marketing,West,105873,109125,Cash,TXN109072
3/17/2021 0:00,Sales,Utilities,South,85875,110249,Bank Transfer,TXN109073
5/15/2023 0:00,Marketing,Salaries,East,68957,110794,Cash,TXN109074
7/5/2023 0:00,Finance,Salaries,South,48010,33376,Card,TXN109075
12/10/2022 0:00,HR,Travel,West,78383,159876,Cash,TXN109076
5/1/2022 0:00,Sales,Utilities,East,21659,89633,Cash,TXN109077
1/17/2023 0:00,Finance,Marketing,East,83750,108330,Cash,TXN109078
10/28/2023 0:00,Operations,Training,South,127391,131053,Cash,TXN109079
7/4/2022 0:00,HR,Salaries,Central,49430,168087,UPI,TXN109080
9/3/2023 0:00,IT,Salaries,Central,62500,161804,Card,TXN109081
12/12/2023 0:00,Sales,Infrastructure,North,120265,57206,Cash,TXN109082
7/31/2023 0:00,Sales,Marketing,North,90990,15474,Cash,TXN109083
7/8/2023 0:00,Finance,Utilities,East,43144,64600,Card,TXN109084
12/29/2021 0:00,IT,Salaries,South,90920,67057,Cash,TXN109085
1/17/2022 0:00,Operations,Utilities,East,35826,84077,Bank Transfer,TXN109086
9/28/2021 0:00,HR,Marketing,South,34004,134156,Cash,TXN109087
11/4/2023 0:00,Marketing,Marketing,West,140868,86043,Bank Transfer,TXN109088
10/25/2021 0:00,IT,Salaries,North,21102,146219,Bank Transfer,TXN109089
10/1/2023 0:00,Sales,Travel,East,75491,86251,Bank Transfer,TXN109090
8/22/2021 0:00,Finance,Utilities,West,32869,12236,UPI,TXN109091
7/29/2022 0:00,Operations,Utilities,Central,28150,120559,UPI,TXN109092
1/27/2021 0:00,Finance,Infrastructure,North,97425,71632,Card,TXN109093
4/3/2021 0:00,HR,Marketing,South,38552,162568,Bank Transfer,TXN109094
9/9/2022 0:00,IT,Marketing,Central,112145,121165,UPI,TXN109095
11/5/2021 0:00,Finance,Salaries,Central,62396,154297,Bank Transfer,TXN109096
2/21/2021 0:00,Marketing,Salaries,West,54623,67293,UPI,TXN109097
11/15/2021 0:00,Marketing,Salaries,East,26351,61536,Card,TXN109098
6/30/2021 0:00,Finance,Infrastructure,East,44388,81397,Card,TXN109099
5/25/2023 0:00,Sales,Travel,West,24968,21528,UPI,TXN109100
12/3/2023 0:00,Finance,Salaries,Central,84259,119646,UPI,TXN109101
10/9/2022 0:00,Operations,Salaries,North,50596,20566,Bank Transfer,TXN109102
7/16/2021 0:00,IT,Training,Central,123670,10995,Card,TXN109103
10/7/2022 0:00,HR,Salaries,West,104168,110624,Cash,TXN109104
8/29/2023 0:00,Marketing,Infrastructure,Central,59544,9906,Bank Transfer,TXN109105
9/12/2021 0:00,Finance,Utilities,Central,46225,58862,UPI,TXN109106
1/2/2023 0:00,Operations,Travel,Central,143435,117744,Bank Transfer,TXN109107
12/2/2021 0:00,Marketing,Utilities,Central,99274,143251,Cash,TXN109108
9/17/2023 0:00,Marketing,Training,North,134228,165239,Card,TXN109109
6/19/2023 0:00,HR,Marketing,South,37436,57159,Cash,TXN109110
5/29/2022 0:00,Marketing,Marketing,South,43085,52693,UPI,TXN109111
8/30/2021 0:00,Operations,Salaries,East,18896,77181,UPI,TXN109112
5/29/2021 0:00,Marketing,Training,South,23785,129909,UPI,TXN109113
1/27/2023 0:00,Marketing,Utilities,South,128459,17846,UPI,TXN109114
9/12/2022 0:00,Finance,Infrastructure,South,68385,82206,UPI,TXN109115
3/29/2022 0:00,Finance,Travel,Central,96164,151191,Cash,TXN109116
7/31/2021 0:00,IT,Utilities,Central,63805,85425,Card,TXN109117
10/30/2022 0:00,Sales,Training,North,140672,133164,Card,TXN109118
8/17/2022 0:00,Operations,Training,Central,79542,162581,Bank Transfer,TXN109119
5/11/2021 0:00,Sales,Utilities,Central,103136,157083,Bank Transfer,TXN109120
9/4/2022 0:00,Sales,Travel,South,121286,29108,Bank Transfer,TXN109121
9/13/2021 0:00,Marketing,Utilities,North,122905,165058,UPI,TXN109122
7/15/2022 0:00,HR,Utilities,North,61279,48293,Card,TXN109123
3/4/2021 0:00,HR,Travel,South,129301,146290,UPI,TXN109124
2/11/2022 0:00,Marketing,Infrastructure,South,23950,136138,Bank Transfer,TXN109125
3/13/2023 0:00,Operations,Training,North,61901,34457,UPI,TXN109126
1/15/2021 0:00,Sales,Travel,West,67587,121388,Cash,TXN109127
9/16/2021 0:00,IT,Salaries,South,58284,158640,Bank Transfer,TXN109128
12/24/2022 0:00,Sales,Salaries,South,30038,147690,Card,TXN109129
9/6/2022 0:00,HR,Salaries,North,57567,112793,Card,TXN109130
12/5/2023 0:00,Sales,Salaries,West,70037,115006,Bank Transfer,TXN109131
3/24/2023 0:00,Finance,Marketing,West,61522,112169,Card,TXN109132
11/27/2021 0:00,Finance,Infrastructure,East,45371,34231,Card,TXN109133
6/14/2021 0:00,IT,Marketing,West,146819,101786,Bank Transfer,TXN109134
12/25/2023 0:00,Operations,Utilities,South,111837,79907,Bank Transfer,TXN109135
1/22/2022 0:00,Sales,Utilities,Central,12966,117153,UPI,TXN109136
11/20/2023 0:00,Finance,Travel,North,104776,55931,UPI,TXN109137
11/24/2021 0:00,Operations,Salaries,South,106447,95129,Cash,TXN109138
11/16/2021 0:00,Finance,Travel,North,83107,21077,Card,TXN109139
2/3/2022 0:00,Operations,Utilities,West,29391,101258,Bank Transfer,TXN109140
4/15/2021 0:00,Operations,Salaries,North,66965,64655,Cash,TXN109141
11/27/2022 0:00,Finance,Training,South,116688,19782,Card,TXN109142
10/14/2023 0:00,Marketing,Infrastructure,Central,112424,160116,Card,TXN109143
11/26/2021 0:00,HR,Utilities,South,30581,123190,Cash,TXN109144
10/22/2022 0:00,Operations,Training,East,113141,37452,Card,TXN109145
12/7/2023 0:00,Marketing,Travel,North,14025,127117,Bank Transfer,TXN109146
8/22/2022 0:00,Sales,Training,South,137242,59826,Cash,TXN109147
4/1/2023 0:00,Marketing,Travel,West,47025,150672,Cash,TXN109148
10/3/2022 0:00,Finance,Utilities,West,117381,163176,UPI,TXN109149
11/10/2021 0:00,Marketing,Marketing,South,79489,102133,Bank Transfer,TXN109150
4/7/2022 0:00,HR,Infrastructure,East,28678,126190,UPI,TXN109151
5/1/2022 0:00,Finance,Training,North,147389,27994,Cash,TXN109152
2/14/2022 0:00,IT,Training,East,72348,124858,Bank Transfer,TXN109153
1/27/2021 0:00,Sales,Utilities,Central,80649,20839,Bank Transfer,TXN109154
11/19/2023 0:00,IT,Utilities,South,131493,123930,UPI,TXN109155
9/28/2021 0:00,Marketing,Travel,East,72784,107743,Card,TXN109156
11/17/2022 0:00,Operations,Salaries,Central,63223,17401,Card,TXN109157
5/16/2022 0:00,Marketing,Salaries,East,17739,104843,Card,TXN109158
1/20/2022 0:00,Operations,Salaries,Central,34616,76812,UPI,TXN109159
3/1/2021 0:00,IT,Travel,West,98400,28257,Card,TXN109160
8/8/2021 0:00,IT,Salaries,West,95676,58687,UPI,TXN109161
2/10/2023 0:00,Operations,Utilities,South,75283,165645,UPI,TXN109162
7/18/2022 0:00,HR,Marketing,East,106581,78603,Card,TXN109163
6/30/2022 0:00,Sales,Marketing,West,120252,132724,UPI,TXN109164
4/6/2021 0:00,Finance,Marketing,North,25545,73564,UPI,TXN109165
9/16/2023 0:00,IT,Salaries,West,50176,82708,Bank Transfer,TXN109166
4/8/2023 0:00,Sales,Marketing,West,21602,88486,Cash,TXN109167
8/19/2021 0:00,Finance,Training,East,66413,13108,UPI,TXN109168
8/26/2023 0:00,Marketing,Salaries,Central,33047,116154,Cash,TXN109169
10/2/2021 0:00,Finance,Training,North,136160,14615,Card,TXN109170
9/3/2021 0:00,IT,Utilities,North,78983,135664,Bank Transfer,TXN109171
4/21/2021 0:00,HR,Training,Central,149348,30842,Bank Transfer,TXN109172
8/22/2021 0:00,HR,Utilities,East,132520,167609,UPI,TXN109173
2/21/2022 0:00,Sales,Travel,West,137136,82567,Bank Transfer,TXN109174
11/9/2022 0:00,Marketing,Travel,Central,22737,10414,Cash,TXN109175
3/14/2023 0:00,Sales,Training,North,118659,32972,UPI,TXN109176
9/11/2022 0:00,Operations,Infrastructure,North,14457,95860,Bank Transfer,TXN109177
12/8/2022 0:00,HR,Utilities,West,140646,105043,Card,TXN109178
5/1/2023 0:00,Sales,Salaries,West,115991,120440,UPI,TXN109179
4/20/2022 0:00,Operations,Infrastructure,South,23698,13697,Bank Transfer,TXN109180
10/17/2022 0:00,Marketing,Utilities,Central,73011,44350,UPI,TXN109181
1/30/2022 0:00,Finance,Salaries,West,102771,20170,Card,TXN109182
4/21/2021 0:00,Sales,Utilities,South,121836,35181,UPI,TXN109183
3/31/2021 0:00,Operations,Utilities,East,97747,14551,Cash,TXN109184
2/2/2023 0:00,HR,Salaries,North,105830,166814,Cash,TXN109185
5/12/2021 0:00,Finance,Utilities,Central,89842,164591,Bank Transfer,TXN109186
11/3/2023 0:00,Sales,Utilities,East,107758,13085,Cash,TXN109187
4/2/2022 0:00,HR,Utilities,Central,142996,34361,Cash,TXN109188
4/8/2021 0:00,Finance,Travel,Central,143512,98958,UPI,TXN109189
10/20/2021 0:00,IT,Marketing,West,46210,83209,UPI,TXN109190
10/22/2023 0:00,HR,Utilities,South,74904,158571,Bank Transfer,TXN109191
7/26/2022 0:00,IT,Salaries,Central,40737,161113,Cash,TXN109192
9/7/2021 0:00,Marketing,Training,East,93127,9386,Card,TXN109193
10/14/2022 0:00,Sales,Utilities,Central,68510,137898,Bank Transfer,TXN109194
5/29/2021 0:00,Operations,Travel,South,81118,78776,Card,TXN109195
2/13/2021 0:00,Sales,Travel,North,75018,83933,Cash,TXN109196
12/4/2023 0:00,HR,Training,Central,116557,17472,Bank Transfer,TXN109197
6/11/2021 0:00,IT,Utilities,East,149426,22606,Card,TXN109198
9/10/2021 0:00,IT,Infrastructure,North,80183,124670,Bank Transfer,TXN109199
5/12/2021 0:00,Finance,Training,North,132090,57464,UPI,TXN109200
4/19/2022 0:00,Sales,Marketing,West,59019,78772,UPI,TXN109201
12/7/2022 0:00,Sales,Salaries,West,52043,11859,Card,TXN109202
11/25/2023 0:00,HR,Salaries,Central,23539,137368,UPI,TXN109203
10/2/2021 0:00,IT,Salaries,East,124926,29681,UPI,TXN109204
7/6/2021 0:00,HR,Salaries,West,24419,157620,Card,TXN109205
8/7/2023 0:00,HR,Travel,South,102152,23524,Bank Transfer,TXN109206
8/31/2021 0:00,Marketing,Marketing,South,86840,61421,Card,TXN109207
9/21/2021 0:00,IT,Utilities,North,100640,156204,UPI,TXN109208
6/6/2022 0:00,HR,Utilities,North,116600,47066,Bank Transfer,TXN109209
8/21/2023 0:00,IT,Infrastructure,North,57640,62930,UPI,TXN109210
2/22/2023 0:00,HR,Utilities,South,38552,129141,Cash,TXN109211
6/19/2022 0:00,Operations,Marketing,West,107975,32562,Card,TXN109212
7/29/2021 0:00,HR,Utilities,West,85992,32288,Card,TXN109213
2/15/2021 0:00,HR,Travel,Central,131320,18473,Card,TXN109214
1/26/2021 0:00,Operations,Training,East,100262,75745,Card,TXN109215
6/24/2021 0:00,Sales,Utilities,South,49724,134542,Cash,TXN109216
11/18/2021 0:00,IT,Salaries,North,58576,125426,Bank Transfer,TXN109217
2/24/2021 0:00,Finance,Salaries,East,20159,53182,Bank Transfer,TXN109218
10/30/2022 0:00,Operations,Training,North,100027,59892,Bank Transfer,TXN109219
5/27/2021 0:00,Sales,Salaries,East,131395,129433,Cash,TXN109220
8/22/2022 0:00,HR,Salaries,East,30705,105725,Cash,TXN109221
1/20/2021 0:00,Marketing,Travel,West,69201,86936,Bank Transfer,TXN109222
11/29/2021 0:00,Sales,Travel,Central,74898,99282,Bank Transfer,TXN109223
6/26/2023 0:00,Operations,Travel,Central,98169,40374,Cash,TXN109224
8/2/2023 0:00,Marketing,Utilities,North,107203,92663,UPI,TXN109225
6/30/2023 0:00,HR,Training,South,50902,13896,Cash,TXN109226
2/5/2022 0:00,Sales,Salaries,Central,131106,104536,Card,TXN109227
8/8/2023 0:00,Finance,Infrastructure,South,144791,38261,Bank Transfer,TXN109228
1/28/2021 0:00,IT,Training,North,120530,91055,UPI,TXN109229
4/12/2022 0:00,IT,Infrastructure,South,135466,91630,Bank Transfer,TXN109230
9/9/2023 0:00,Operations,Salaries,East,55703,125032,UPI,TXN109231
4/11/2021 0:00,HR,Marketing,East,28449,94706,Bank Transfer,TXN109232
7/5/2022 0:00,HR,Training,North,96300,135537,Bank Transfer,TXN109233
3/13/2023 0:00,IT,Utilities,South,58429,64436,Bank Transfer,TXN109234
12/19/2021 0:00,Sales,Infrastructure,South,140546,61126,Card,TXN109235
10/23/2021 0:00,HR,Training,North,136850,31578,Cash,TXN109236
12/19/2021 0:00,Finance,Training,Central,23301,125046,UPI,TXN109237
6/27/2023 0:00,Finance,Travel,West,103064,65022,Card,TXN109238
10/16/2023 0:00,HR,Marketing,Central,122359,162474,Card,TXN109239
3/31/2022 0:00,HR,Travel,West,74339,56802,Bank Transfer,TXN109240
12/13/2022 0:00,IT,Marketing,South,59089,81165,UPI,TXN109241
9/7/2023 0:00,Operations,Marketing,West,34569,96069,UPI,TXN109242
1/9/2023 0:00,IT,Utilities,West,147472,162302,UPI,TXN109243
9/4/2023 0:00,Operations,Training,South,117738,76594,UPI,TXN109244
8/21/2021 0:00,Finance,Travel,East,86419,57310,UPI,TXN109245
10/21/2023 0:00,Operations,Travel,West,36543,121971,Card,TXN109246
4/12/2021 0:00,IT,Infrastructure,North,28788,99791,UPI,TXN109247
8/11/2023 0:00,HR,Training,Central,124943,168695,Card,TXN109248
4/26/2022 0:00,Operations,Salaries,South,102767,136194,UPI,TXN109249
4/18/2021 0:00,IT,Salaries,South,105505,52510,Bank Transfer,TXN109250
8/31/2023 0:00,Finance,Infrastructure,West,81676,99837,Card,TXN109251
12/5/2022 0:00,Marketing,Marketing,East,66764,160243,Card,TXN109252
12/1/2021 0:00,Operations,Infrastructure,East,130210,135924,UPI,TXN109253
3/27/2021 0:00,Finance,Infrastructure,Central,63335,153103,UPI,TXN109254
1/4/2023 0:00,Finance,Travel,Central,114541,161758,Cash,TXN109255
5/25/2023 0:00,Sales,Infrastructure,East,108331,123983,Bank Transfer,TXN109256
12/30/2021 0:00,Marketing,Marketing,East,102856,106232,Bank Transfer,TXN109257
3/1/2021 0:00,Operations,Salaries,East,51280,67924,Card,TXN109258
7/14/2022 0:00,IT,Utilities,West,111934,153702,Bank Transfer,TXN109259
4/27/2021 0:00,Operations,Training,North,98823,126564,Cash,TXN109260
5/24/2023 0:00,Operations,Infrastructure,Central,37881,9823,UPI,TXN109261
7/4/2023 0:00,Marketing,Training,South,106003,92248,UPI,TXN109262
8/26/2023 0:00,Finance,Infrastructure,East,89077,23606,UPI,TXN109263
9/26/2023 0:00,Finance,Training,East,141403,76430,Card,TXN109264
2/13/2021 0:00,Finance,Travel,North,110021,92615,Cash,TXN109265
5/24/2022 0:00,Finance,Travel,East,136423,110400,Card,TXN109266
4/29/2023 0:00,Marketing,Training,Central,98164,133242,Card,TXN109267
7/6/2023 0:00,IT,Infrastructure,East,79087,13410,Bank Transfer,TXN109268
6/17/2023 0:00,HR,Infrastructure,North,70252,47392,Bank Transfer,TXN109269
3/10/2023 0:00,Sales,Marketing,West,111221,101455,Card,TXN109270
5/26/2023 0:00,Finance,Salaries,Central,17792,80333,Cash,TXN109271
10/13/2021 0:00,Finance,Salaries,West,90884,143956,Card,TXN109272
11/15/2022 0:00,Sales,Utilities,South,83110,26745,Card,TXN109273
3/30/2023 0:00,Finance,Salaries,North,110932,108490,Card,TXN109274
5/1/2021 0:00,HR,Utilities,South,30957,90417,UPI,TXN109275
8/3/2023 0:00,Operations,Travel,South,24111,105606,UPI,TXN109276
10/15/2023 0:00,Sales,Utilities,South,99968,42936,Cash,TXN109277
6/26/2023 0:00,IT,Utilities,South,57986,105671,Bank Transfer,TXN109278
1/13/2021 0:00,Sales,Salaries,North,11209,112912,Bank Transfer,TXN109279
8/26/2022 0:00,HR,Infrastructure,West,26553,15133,Cash,TXN109280
7/19/2021 0:00,Marketing,Travel,East,138802,103408,Bank Transfer,TXN109281
8/9/2022 0:00,IT,Marketing,South,96316,36832,Card,TXN109282
3/24/2022 0:00,Operations,Utilities,East,25023,90583,UPI,TXN109283
4/21/2023 0:00,Finance,Utilities,East,29819,107270,UPI,TXN109284
12/31/2023 0:00,Sales,Training,South,63025,82277,Bank Transfer,TXN109285
8/13/2022 0:00,IT,Utilities,Central,85919,121998,Bank Transfer,TXN109286
6/8/2023 0:00,Sales,Infrastructure,East,149786,78378,Cash,TXN109287
2/12/2021 0:00,Operations,Marketing,Central,46320,25276,Cash,TXN109288
6/4/2022 0:00,Sales,Training,West,42235,50208,Card,TXN109289
11/3/2023 0:00,IT,Salaries,East,97525,58342,Card,TXN109290
12/26/2022 0:00,HR,Travel,North,42668,161483,Bank Transfer,TXN109291
9/15/2022 0:00,Marketing,Infrastructure,West,78068,155792,Cash,TXN109292
9/15/2023 0:00,IT,Marketing,West,59973,168333,UPI,TXN109293
3/14/2023 0:00,Sales,Travel,Central,26849,138569,Cash,TXN109294
6/19/2022 0:00,Operations,Salaries,South,136027,37739,Card,TXN109295
10/29/2021 0:00,Finance,Travel,North,67297,83559,Bank Transfer,TXN109296
6/11/2022 0:00,Finance,Training,North,58287,132380,Bank Transfer,TXN109297
4/5/2022 0:00,Operations,Utilities,Central,143609,67500,Cash,TXN109298
4/12/2023 0:00,Sales,Utilities,Central,18307,113147,Cash,TXN109299
5/20/2022 0:00,Marketing,Infrastructure,West,39051,111493,Cash,TXN109300
7/21/2023 0:00,Operations,Travel,Central,81811,140839,Cash,TXN109301
11/21/2021 0:00,Sales,Utilities,South,117767,149256,Card,TXN109302
8/2/2022 0:00,IT,Infrastructure,West,77438,32249,Card,TXN109303
1/31/2023 0:00,Marketing,Infrastructure,West,45791,76716,Cash,TXN109304
5/1/2023 0:00,HR,Training,West,23739,121248,Bank Transfer,TXN109305
8/18/2023 0:00,Sales,Infrastructure,North,131745,43079,UPI,TXN109306
5/17/2022 0:00,Finance,Salaries,North,91221,118881,UPI,TXN109307
11/30/2021 0:00,Finance,Utilities,West,94513,82256,Card,TXN109308
10/11/2021 0:00,Marketing,Utilities,South,49286,71581,Cash,TXN109309
4/20/2022 0:00,HR,Marketing,East,47707,26769,Cash,TXN109310
12/14/2023 0:00,Sales,Salaries,West,112697,83316,UPI,TXN109311
9/24/2022 0:00,HR,Utilities,Central,17139,69326,Bank Transfer,TXN109312
12/4/2022 0:00,IT,Training,East,136478,106111,UPI,TXN109313
2/13/2022 0:00,HR,Utilities,North,38786,91564,Bank Transfer,TXN109314
9/9/2023 0:00,IT,Marketing,North,24828,69075,UPI,TXN109315
